substance,concentration,pH,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,split,label
dopamine,10.0,8.0,DVP,5,0.2982996262617993,1.0116127969285724,5.826539777561407,-0.2872444149971171,0.1,1.4,-0.0002911062320679,0.4240852543853068,-0.439302725256856,5.826539777561407,0.1462925851703407,0.0645290581162325,0.2927013092387625,5.795890681752399,0.9166666666666686,train,0
dopamine,0.2,6.0,DVP,1,0.0118520418694785,0.0338835751747661,0.1976626079625912,-0.0084615525389956,0.1,1.4,2.713186879922672e-06,0.0176092749435104,-0.014968553396877,0.1976626079625912,0.2585170340681363,0.0617234468937875,0.0095269814225201,0.1947200065511489,0.8333333333333306,train,0
copper,2.0,6.5,DVP,4,0.0880390902664221,0.3141322936640828,1.890843121723817,-0.1106445815744592,0.1,1.4,-8.65362619056101e-06,0.2113074844389166,-0.1729545991695186,1.890843121723817,-0.0501002004008015,0.0589178356713426,0.086663684618814,1.8831472575915853,0.7499999999999992,train,4
glucose,1.0,6.5,DVP,9,0.0633057533308554,0.1363970165582186,0.5514678867205367,-0.0439961156849736,0.1,1.4,0.0001767526264591,0.0383002694844239,-0.0390868757930004,0.5514678867205367,0.4885771543086171,0.1430861723446894,0.0604952809661366,0.5400207339489299,0.5937499999999977,train,3
ascorbic_acid,0.1,6.5,DVP,0,0.0105965512536848,0.0221132516820952,0.1007093217526397,-0.0073193576125217,0.1,1.4,8.92595875141916e-06,0.0079607464348816,-0.0068747872297535,0.1007093217526397,0.0733466933867735,0.1094188376753507,0.0084241141758404,0.0975018095524668,0.8571428571428585,train,2
dopamine,10.0,7.5,DVP,2,0.2889056804773223,0.99228585123969,5.704164705018304,-0.2706916780663391,0.1,1.4,-0.0002115720796896,0.3999677564319066,-0.4879008819112269,5.704164705018304,0.1743486973947895,0.0617234468937876,0.2774929200615423,5.673657684364645,0.9999999999999964,train,0
copper,0.5,8.0,DVP,4,0.0259949259906274,0.0889911636063466,0.5365938717929842,-0.030677133514646,0.1,1.4,4.348112483389538e-07,0.0460454904604804,-0.0470568788525471,0.5365938717929842,-0.0360721442885771,0.0561122244488978,0.0237592267486847,0.5334505717044735,0.8181818181818221,train,4
dopamine,5.0,7.0,DVP,1,0.1853460617545607,0.6312725267592642,3.609472609502347,-0.1805952784498826,0.1,1.4,-2.034212837280999e-05,0.3089244041025805,-0.2599066580361601,3.609472609502347,0.1995991983967936,0.0617234468937876,0.1775627819397686,3.593542737737897,0.8333333333333339,train,0
copper,5.0,7.0,DVP,3,0.1854437549668165,0.6537923130708304,3.985222361839244,-0.224612065206497,0.1,1.4,-0.0003554800503576,0.3477634524266464,-0.3390042434156631,3.985222361839244,-0.0472945891783567,0.0561122244488977,0.1744951585896611,3.9572991558154698,0.8181818181818185,train,4
copper,0.5,6.0,DVP,5,0.0254863403972384,0.0875430589261076,0.529935738694795,-0.0255986481252933,0.1,1.4,-2.3133033932726017e-05,0.0558848937907009,-0.0538390800401891,0.529935738694795,-0.0585170340681362,0.0561122244488978,0.023329069415253,0.5260276847606985,1.0,train,4
uric_acid,10.0,6.0,DVP,0,0.3213003269452674,0.9382225917206258,4.587825945689927,-0.3939193721146097,0.1,1.4,0.0001986124996881,0.3388695840347709,-0.2708158717834552,4.587825945689927,0.4044088176352706,0.0897795591182364,0.3225581251358829,4.5525865276974695,0.999999999999995,train,1
dopamine,0.2,8.0,DVP,3,0.0127040820279308,0.0360090655813419,0.2084965882770857,-0.0094507179369249,0.1,1.4,-1.4600076485101871e-05,0.015996553623144,-0.0175545712234826,0.2084965882770857,0.1462925851703407,0.0645290581162325,0.0103870794098769,0.205269235891556,0.9166666666666686,train,0
uric_acid,10.0,6.0,DVP,8,0.3254392305584705,0.9375428011460774,4.637761884156767,-0.3179117049785928,0.1,1.4,-0.0001243413355146,0.3353415126640813,-0.2831425941392597,4.637761884156767,0.4072144288577154,0.0897795591182364,0.3220505411858039,4.60415825601643,0.8823529411764687,train,1
ascorbic_acid,5.0,6.0,DVP,8,0.3120322788225847,0.788677245611127,3.5419584605412835,-0.2785616445227847,0.1,1.4,-0.0001085862669587,0.2634945590939002,-0.1794381623876567,3.5419584605412835,0.0845691382765531,0.1094188376753507,0.3009605392883972,3.504371798324294,0.6250000000000004,train,2
copper,0.5,7.0,DVP,0,0.0254478285200181,0.0878073903887819,0.5428615962932608,-0.0366819407509744,0.1,1.4,2.3084772102700075e-05,0.0501151058635584,-0.0430320026733708,0.5428615962932608,-0.0529058116232464,0.0561122244488977,0.0234625559510995,0.5389329151865511,0.8181818181818185,train,4
copper,0.1,8.0,DVP,4,0.0065546122501125,0.0184509707357242,0.1122371613409087,-0.0056373350656158,0.1,1.4,3.280627229817583e-06,0.0095120168356792,-0.0097423031524971,0.1122371613409087,-0.0360721442885771,0.0561122244488978,0.0049146006916565,0.1103105688135376,0.8181818181818221,train,4
aluminum,0.2,7.0,DVP,7,0.0127471457718342,0.0319750677782477,0.1526097467750001,-0.01097799567133,0.1,1.4,-1.1232132883915406e-05,0.0087863319528741,-0.0081099988003963,0.1526097467750001,-0.3110220440881763,0.0981963927855711,0.011522653411837,0.1505638393393706,0.9444444444444456,train,5
glucose,0.2,7.0,DVP,2,0.0153129002164572,0.0289660348265938,0.1203804797232055,-0.006979732511499,0.1,1.4,-1.3272888364488922e-06,0.0072041650598846,-0.0070661648646878,0.1203804797232055,0.4829659318637275,0.1430861723446892,0.012790704103893,0.1160370516983701,0.7586206896551723,train,3
ascorbic_acid,0.2,7.0,DVP,1,0.0191865580359848,0.0439903973357298,0.1948624307277969,-0.0123613128459418,0.1,1.4,2.1908592372080206e-06,0.0127239101790391,-0.0137651071118762,0.1948624307277969,0.0480961923847695,0.1122244488977955,0.0170908434400354,0.1908992405162903,0.6666666666666689,train,2
uric_acid,5.0,6.5,DVP,8,0.2118310851508317,0.6085720111199824,3.051423482488858,-0.205425952532244,0.1,1.4,-7.927561025823127e-05,0.2320142291916023,-0.1661781132418649,3.051423482488858,0.3735470941883767,0.0841683366733467,0.2012525615597621,3.027836237479418,0.7647058823529379,train,1
ascorbic_acid,10.0,7.0,DVP,7,0.4739822187072867,1.2465845119658532,5.659683260357564,-0.3964601815837982,0.1,1.4,-0.0005596065701719,0.3643051668234571,-0.3910233073857114,5.659683260357564,0.0565130260521041,0.1094188376753507,0.4754822870072531,5.628190355312122,0.9499999999999992,train,2
aluminum,5.0,6.5,DVP,1,0.2111875005673602,0.574809354558898,2.627686015920574,-0.1848146078553358,0.1,1.4,-2.084050015522372e-05,0.199863130416837,-0.2120487687814634,2.627686015920574,-0.3222444889779559,0.101002004008016,0.2104975009012529,2.604284115242737,0.8947368421052635,train,5
copper,5.0,8.0,DVP,4,0.1834614672887981,0.6603989978906737,3.973883226454797,-0.2334995009517909,0.1,1.4,-2.2616298201638907e-05,0.3419666268213706,-0.3493049420229528,3.973883226454797,-0.0360721442885771,0.0561122244488978,0.1762920336940321,3.958948045329129,0.8181818181818221,train,4
dopamine,0.5,8.0,DVP,6,0.027652062727517,0.0872088254291141,0.4974851957912397,-0.0226761888073959,0.1,1.4,-4.942131291664043e-05,0.0385624698522638,-0.0385044232984994,0.4974851957912397,0.1490981963927855,0.0617234468937876,0.0244670220600089,0.4924152678681263,0.8333333333333339,train,0
ascorbic_acid,2.0,8.0,DVP,2,0.154763421394165,0.3981231836936363,1.8033132287693336,-0.11401763439675,0.1,1.4,-8.75799349168479e-05,0.1340524834403244,-0.1080828746113509,1.8033132287693336,0.0172344689378757,0.1066132264529058,0.14949863786649,1.7860945090502218,1.0,train,2
dopamine,0.5,6.0,DVP,6,0.0264007356047177,0.0827336977218073,0.4841142461228422,-0.0215260133363624,0.1,1.4,-4.682815973792441e-05,0.039261630628989,-0.0366625969763846,0.4841142461228422,0.2529058116232465,0.0617234468937875,0.0232087701237688,0.479226234993941,0.8333333333333366,train,0
uric_acid,1.0,7.5,DVP,4,0.057212797346019,0.16000156404722,0.7982932238952135,-0.0493746587223984,0.1,1.4,-2.216445316560928e-06,0.0629185032079626,-0.0487872898770132,0.7982932238952135,0.3286573146292585,0.0869739478957916,0.0540623465293481,0.7904734958222022,0.9375000000000014,train,1
ascorbic_acid,0.1,6.0,DVP,3,0.0107169691127649,0.0220084976288293,0.1021989277914009,-0.005574571404487,0.1,1.4,-8.30176076573641e-06,0.0060422453807698,-0.0116152621454146,0.1021989277914009,0.0929859719438878,0.1122244488977955,0.0085098224260495,0.0989233645683776,0.8181818181818203,train,2
uric_acid,10.0,7.0,DVP,4,0.3303213101379599,0.9542612206148424,4.710453699201072,-0.3056322090295423,0.1,1.4,-3.306939045845331e-05,0.3210721106800488,-0.3036516003256586,4.710453699201072,0.3482965931863727,0.0869739478957914,0.322351903133992,4.6699308233383725,0.7222222222222218,train,1
copper,1.0,7.5,DVP,9,0.0484708347150695,0.1708793905720284,1.0391507865535694,-0.0481162532295728,0.1,1.4,0.0002023133239944,0.1040286097292931,-0.0849319173038705,1.0391507865535694,-0.0472945891783567,0.0589178356713426,0.0469914558500992,1.0327196687165616,0.7499999999999992,train,4
uric_acid,0.5,8.0,DVP,4,0.0309239546790588,0.0835305131580724,0.4214755463146833,-0.0247084672428546,0.1,1.4,7.533202973130163e-07,0.02544906109344,-0.0235954770712778,0.4214755463146833,0.3006012024048096,0.0897795591182365,0.0286757794625204,0.4165674866612034,0.7777777777777766,train,1
uric_acid,1.0,6.5,DVP,1,0.0555520082051515,0.1571226060476282,0.7739917228482063,-0.0450697984687425,0.1,1.4,-2.190043562830764e-06,0.0529180455990166,-0.0482880760269909,0.7739917228482063,0.3791583166332665,0.0925851703406813,0.0551676675126273,0.7679141931995431,0.9411764705882344,train,1
dopamine,1.0,8.0,DVP,6,0.0514038932415022,0.1679981470628514,0.9563808993652382,-0.0456869097708759,0.1,1.4,-9.873035500259276e-05,0.0742589521909719,-0.0741183998064529,0.9563808993652382,0.1490981963927855,0.0617234468937876,0.0471331383618633,0.948525061830269,0.8333333333333339,train,0
uric_acid,0.5,6.0,DVP,8,0.0299903459032013,0.0809797552688571,0.4027279701443728,-0.0253118692527653,0.1,1.4,-7.113860801195721e-06,0.0290529010769869,-0.0245466334138282,0.4027279701443728,0.4072144288577154,0.0897795591182364,0.0278070955130456,0.3977843922833549,0.8823529411764687,train,1
ascorbic_acid,2.0,7.5,DVP,7,0.1499365369556109,0.3908373306251925,1.7111344031145272,-0.1223765290874051,0.1,1.4,-0.0001728092670971,0.1115611528863259,-0.1245475248226625,1.7111344031145272,0.0312625250501001,0.1122244488977955,0.1518298842666696,1.7000944659670585,0.818181818181817,train,2
copper,2.0,8.0,DVP,9,0.0893977905009092,0.319736324671758,1.9511490959502205,-0.0914235612928481,0.1,1.4,0.0003744504604651,0.1960165246674023,-0.1507848484802358,1.9511490959502205,-0.0416833667334669,0.0561122244488978,0.0856578860959331,1.9406916043515827,0.8181818181818156,train,4
dopamine,10.0,7.0,DVP,4,0.2913226478274303,0.9905929759714072,5.682277161754913,-0.3260131290576901,0.1,1.4,-3.3353791584757375e-05,0.5043276957459457,-0.4218553863354717,5.682277161754913,0.1995991983967936,0.0645290581162325,0.2866473495206637,5.659702156067717,0.9166666666666686,train,0
copper,0.5,8.0,DVP,0,0.0256875851597484,0.0887622736928467,0.5407271030703007,-0.0370277225372302,0.1,1.4,2.325439863087276e-05,0.0559776370056831,-0.0401353028457463,0.5407271030703007,-0.0416833667334669,0.0561122244488978,0.0237112544385652,0.5367764235871679,0.8181818181818156,train,4
uric_acid,2.0,8.0,DVP,0,0.1047250092806708,0.3001868399481925,1.4625987051765388,-0.1250823035463138,0.1,1.4,6.669568877707471e-05,0.1246003884338828,-0.0900052873501528,1.4625987051765388,0.2977955911823647,0.0897795591182365,0.1031371358182652,1.449775320195748,0.6842105263157905,train,1
glucose,10.0,6.0,DVP,0,0.3618169547373875,0.8129898164923345,3.276563296485567,-0.3521300947214881,0.1,1.4,0.000259400349025,0.206743517753514,-0.2570734311761196,3.276563296485567,0.5110220440881764,0.1430861723446894,0.3595118619535575,3.2283185570956983,0.7586206896551749,train,3
copper,10.0,7.0,DVP,0,0.2782406247130201,1.0135349676709038,6.252230388264588,-0.4451483247171008,0.1,1.4,0.00022346182301,0.5785913021943987,-0.4969614944737097,6.252230388264588,-0.0529058116232464,0.0561122244488977,0.2707897596038575,6.220970447535264,0.8181818181818185,train,4
ascorbic_acid,0.2,8.0,DVP,7,0.0190508616742464,0.0452275858948726,0.1971443371894173,-0.0116637369677444,0.1,1.4,-1.6567152626921114e-05,0.0123747471848955,-0.0132988736770677,0.1971443371894173,0.0088176352705411,0.1178356713426853,0.0181270020436453,0.1941846683477487,0.6800000000000007,train,2
aluminum,0.2,7.5,DVP,5,0.0132914569207521,0.0319665921495232,0.1521115774852292,-0.0094212374670301,0.1,1.4,-6.596766733945575e-06,0.0097004050004555,-0.008668552260003,0.1521115774852292,-0.3054108216432865,0.0981963927855711,0.0114619638826602,0.1490030309267277,0.8421052631578941,train,5
copper,0.5,7.0,DVP,8,0.0258530776563278,0.0886819191663661,0.5334423885289935,-0.024399187982921,0.1,1.4,-8.536346680141027e-06,0.0496735029001543,-0.047164495785579,0.5334423885289935,-0.0472945891783567,0.0561122244488977,0.0236921115174129,0.5291553993422378,0.8181818181818185,train,4
ascorbic_acid,10.0,8.0,DVP,9,0.5027157324977481,1.278186656043906,5.605375210612442,-0.3723704869519773,0.1,1.4,0.0014931408159339,0.3813537766266027,-0.3289889045849312,5.605375210612442,0.0116232464929859,0.1122244488977955,0.4934133640823759,5.536791906436617,0.818181818181817,train,2
dopamine,0.5,7.0,DVP,0,0.0267604103652397,0.0843038802580173,0.4844573653202572,-0.0326895632384015,0.1,1.4,2.13715532575418e-05,0.0414975771282259,-0.0375188302023371,0.4844573653202572,0.1995991983967936,0.0645290581162325,0.0243028747061023,0.4796377960247655,0.9166666666666686,train,0
glucose,0.1,7.0,DVP,1,0.0089867392239481,0.0145869206441478,0.0605522282938705,-0.002872239337412,0.1,1.4,4.218917611092348e-06,0.0044115428886671,-0.0043403866174701,0.0605522282938705,0.4857715430861723,0.1402805611222444,0.0063870839532397,0.0573047687154217,0.8518518518518494,train,3
ascorbic_acid,10.0,6.5,DVP,1,0.4822472887907466,1.2284036588755278,5.437837426822629,-0.3787606371034784,0.1,1.4,-4.688407877650036e-05,0.3515403359712362,-0.3551676933028234,5.437837426822629,0.0845691382765531,0.1122244488977955,0.4771644183102367,5.38313605837569,0.818181818181817,train,2
ascorbic_acid,0.1,6.0,DVP,2,0.0104426246756361,0.0217834399805071,0.09749564377294,-0.0051284524686016,0.1,1.4,-1.131863405436501e-06,0.0081664466617126,-0.0058036330968523,0.09749564377294,0.0985971943887775,0.1094188376753507,0.0083031910924643,0.0945809147860697,0.9499999999999992,train,2
ascorbic_acid,0.2,6.5,DVP,1,0.0190147452300432,0.0435420655044938,0.1947497848311953,-0.0122196815799685,0.1,1.4,2.2098291018837755e-06,0.0125929410507769,-0.0126937110691756,0.1947497848311953,0.0845691382765531,0.1122244488977955,0.0169044838512936,0.1908102222923036,0.818181818181817,train,2
copper,0.1,7.0,DVP,4,0.0065045803083369,0.0182743740674056,0.1134279986997351,-0.005580808925689,0.1,1.4,3.2870515224372905e-06,0.0113887852347003,-0.0093989400727775,0.1134279986997351,-0.0501002004008015,0.0561122244488977,0.0048755807498404,0.1115088980788731,0.999999999999996,train,4
glucose,0.5,8.0,DVP,6,0.0346693734850146,0.0717669817201473,0.2882006458821386,-0.0198610154481113,0.1,1.4,-4.190433718138332e-05,0.0193658815623834,-0.0238146447054538,0.2882006458821386,0.4829659318637275,0.1402805611222446,0.0314541013701927,0.2811015211041312,0.6666666666666666,train,3
copper,0.5,6.0,DVP,0,0.0252088075096648,0.0869116234761983,0.5356175969287882,-0.036226906829374,0.1,1.4,2.2861550905431e-05,0.0435950829094855,-0.0422498048583581,0.5356175969287882,-0.0613226452905811,0.0533066132264529,0.0225046718545267,0.5317808128590745,0.8999999999999985,train,4
ascorbic_acid,0.5,6.0,DVP,5,0.04358510276531,0.1062904379607244,0.4671957377089569,-0.030818043535784,0.1,1.4,-2.9248124867695124e-05,0.0393759460873368,-0.0312369639161588,0.4671957377089569,0.0929859719438878,0.1094188376753507,0.0404906189212281,0.4602264576728606,0.8571428571428585,train,2
dopamine,2.0,6.5,DVP,5,0.0905908920752643,0.2998329024711,1.722535122403091,-0.0799781867398614,0.1,1.4,-8.434851117345965e-05,0.1491456208859293,-0.1286654459662855,1.722535122403091,0.2304609218436873,0.0617234468937875,0.0841899799887085,1.710625444294954,1.0,train,0
ascorbic_acid,2.0,7.5,DVP,8,0.1562531564443664,0.3920898762378985,1.7436476051652052,-0.132939104803066,0.1,1.4,-5.205662097018516e-05,0.1437549719079754,-0.1026176676454385,1.7436476051652052,0.0256513026052104,0.1178356713426853,0.1571828642747811,1.7250364631052135,0.6153846153846151,train,2
uric_acid,10.0,6.5,DVP,7,0.3138121278993834,0.94872058234532,4.707698669855073,-0.3318110969765461,0.1,1.4,-0.0004044767393059,0.3623844404959768,-0.2992419585161363,4.707698669855073,0.3735470941883767,0.0841683366733467,0.3149317842871257,4.695521779868881,0.7647058823529379,train,1
copper,10.0,8.0,DVP,3,0.2904883262760342,1.0261573693677457,6.361680187701097,-0.3530168107816691,0.1,1.4,-0.000560130719018,0.4720247543488112,-0.5319897380090852,6.361680187701097,-0.038877755511022,0.0561122244488978,0.2742793719163795,6.319232448923718,1.0,train,4
glucose,2.0,7.0,DVP,2,0.1147489214381072,0.2548388587501248,1.0375423930095728,-0.0771081356613026,0.1,1.4,-4.193955170090008e-05,0.0625534751510357,-0.061335836834966,1.0375423930095728,0.4829659318637275,0.1430861723446892,0.1125845137715843,1.019600721331739,0.7586206896551723,train,3
uric_acid,0.2,7.0,DVP,0,0.0135202968074112,0.033586508466186,0.1686270183975353,-0.0117837434553335,0.1,1.4,1.1116031470398204e-05,0.0113801233733451,-0.0121502489141818,0.1686270183975353,0.3482965931863727,0.0869739478957914,0.0113061077788851,0.1652144431773866,0.7222222222222218,train,1
glucose,5.0,6.0,DVP,6,0.2352613539174761,0.5216253370722993,2.092179150600208,-0.1557029215202817,0.1,1.4,-0.0002949385659348,0.1739805290692483,-0.1260315182345087,2.092179150600208,0.5194388777555111,0.1430861723446892,0.2309075396340971,2.0565685129010616,0.8888888888888856,train,3
ascorbic_acid,10.0,7.0,DVP,3,0.4999501491471206,1.2475505083734797,5.387893937728868,-0.4144531343982054,0.1,1.4,-0.0006864327231212,0.3575444670488292,-0.6510924748315641,5.387893937728868,0.0565130260521041,0.1178356713426853,0.4967717883470323,5.30961806209103,0.9090909090909076,train,2
aluminum,0.5,7.0,DVP,3,0.0306828134512364,0.0780056571172189,0.3573601157259328,-0.0274827548103422,0.1,1.4,-4.12966064207466e-05,0.0255005292058084,-0.0427293877171365,0.3573601157259328,-0.3250501002004007,0.101002004008016,0.0283418054376402,0.3513320976241879,0.7142857142857142,train,5
dopamine,0.1,7.5,DVP,0,0.0071724713851234,0.0176011006434407,0.1023155270548404,-0.0048292775685802,0.1,1.4,7.704426416528662e-06,0.0102958975323949,-0.0084340166897925,0.1023155270548404,0.1715430861723447,0.0645290581162324,0.0050671227511881,0.0996840496910864,0.9166666666666652,train,0
dopamine,5.0,7.0,DVP,7,0.1791308433449271,0.6366016644600402,3.62904695737004,-0.2149811876689332,0.1,1.4,-0.0002630661952462,0.3210321461607965,-0.2420801878388605,3.62904695737004,0.1967935871743487,0.0645290581162325,0.1836309304382508,3.6230417702216537,0.7692307692307687,train,0
uric_acid,10.0,6.0,DVP,4,0.324411569197254,0.9317108453482988,4.58030869191317,-0.300019488884938,0.1,1.4,-3.2392486647005114e-05,0.3286503081308797,-0.3244973371468174,4.58030869191317,0.4044088176352706,0.0869739478957916,0.314818207064848,4.540489771808938,0.9374999999999966,train,1
dopamine,0.5,8.0,DVP,3,0.0281398958082377,0.0879986371683955,0.5064695192746195,-0.025031623814605,0.1,1.4,-4.122982424042728e-05,0.0390519615696975,-0.0426664121722576,0.5064695192746195,0.1462925851703407,0.0645290581162325,0.025386689222715,0.5015684981469473,0.9166666666666686,train,0
ascorbic_acid,1.0,6.0,DVP,0,0.0814363293864237,0.2041870893722668,0.941939314508886,-0.0877120764132668,0.1,1.4,4.836336789983719e-05,0.0766422651120693,-0.0648847456904362,0.941939314508886,0.0929859719438878,0.1066132264529058,0.0764992243153855,0.9305449009534048,0.8095238095238101,train,2
aluminum,1.0,8.0,DVP,6,0.0572050206872866,0.1498836636500349,0.7154157938076339,-0.049474849914328,0.1,1.4,-9.959809126218211e-05,0.0442662562340567,-0.0495052485635112,0.7154157938076339,-0.3110220440881763,0.1038076152304609,0.0555737260933596,0.7054949165496669,0.6818181818181812,train,5
dopamine,1.0,8.0,DVP,8,0.051606330395518,0.1674012499084347,0.95653412339552,-0.0537224104889927,0.1,1.4,-1.8496488753751928e-05,0.0761948062951712,-0.0645079979166342,0.95653412339552,0.1490981963927855,0.0645290581162325,0.0482944814994019,0.9487244393626848,0.9166666666666686,train,0
dopamine,10.0,7.0,DVP,8,0.2923773966931385,0.9850077885212378,5.707854202450552,-0.3263575384797633,0.1,1.4,-0.000127726264567,0.4461280847965714,-0.4899290205815692,5.707854202450552,0.1967935871743487,0.0645290581162325,0.284644885671222,5.670836484761595,0.7692307692307687,train,0
glucose,0.5,7.5,DVP,8,0.0345612642083151,0.0718178617074385,0.2967869387897874,-0.0232256508016797,0.1,1.4,-3.4271513017464718e-06,0.0224582059345343,-0.0194357088934616,0.2967869387897874,0.4745490981963928,0.1430861723446894,0.0317920892262367,0.2898106380778554,0.8214285714285726,train,3
uric_acid,2.0,6.0,DVP,5,0.1019833383222951,0.2876255669468876,1.4023590131365973,-0.0742843827748657,0.1,1.4,-8.315631488503808e-05,0.095813126242958,-0.095593403549489,1.4023590131365973,0.4016032064128255,0.0869739478957914,0.0966451509344887,1.3886860186070036,0.823529411764703,train,1
copper,2.0,8.0,DVP,0,0.0882441430150123,0.3180583953258187,1.9342139151371271,-0.1380045146347123,0.1,1.4,7.278951976890882e-05,0.2006225907735814,-0.1438868212027225,1.9342139151371271,-0.0416833667334669,0.0561122244488978,0.0849608405195969,1.9236069592822744,0.8181818181818156,train,4
glucose,5.0,7.0,DVP,4,0.2385102984527129,0.5194168539768445,2.087380835891023,-0.1787760120557529,0.1,1.4,1.1810408050817731e-05,0.1599633024601203,-0.1491135562561549,2.087380835891023,0.4997995991983969,0.1374749498997995,0.2245082601322427,2.0470623810228696,0.8148148148148133,train,3
glucose,5.0,6.5,DVP,6,0.2368686831222776,0.5248010151750222,2.17154370697064,-0.1535871368868553,0.1,1.4,-0.0003074257819917,0.1549761997528854,-0.1390655697826059,2.17154370697064,0.4829659318637275,0.1402805611222446,0.2290383537999949,2.135736309751215,0.4705882352941183,train,3
uric_acid,0.5,6.0,DVP,0,0.0296309552898425,0.0810362370540309,0.3983784072918186,-0.0317809699595596,0.1,1.4,2.092897077136549e-05,0.0293616328857387,-0.0234618168457936,0.3983784072918186,0.4044088176352706,0.0897795591182364,0.0278727957568838,0.3935336638769967,0.999999999999995,train,1
ascorbic_acid,5.0,8.0,DVP,6,0.3236336046353237,0.8218312954088269,3.672505465336796,-0.255137828992161,0.1,1.4,-0.0005308188756621,0.2593754089661184,-0.2191410108664235,3.672505465336796,0.0116232464929859,0.1122244488977955,0.3172694863113036,3.630639824053041,0.818181818181817,train,2
uric_acid,0.2,6.5,DVP,4,0.0135288486702123,0.0333163705203489,0.1696072328395392,-0.0083800933852526,0.1,1.4,2.7192316650582718e-06,0.0117639752003145,-0.0106617638261431,0.1696072328395392,0.3763527054108216,0.0841683366733467,0.0110177496765741,0.1662361433546103,0.8749999999999981,train,1
glucose,0.5,7.5,DVP,5,0.0344572093882266,0.0715702703630042,0.2870315211927468,-0.0187346826199277,0.1,1.4,-1.5903399120122446e-05,0.0202048714018937,-0.019261138604221,0.2870315211927468,0.4829659318637275,0.1486973947895791,0.0325244804058157,0.2800729626942458,0.9629629629629608,train,3
ascorbic_acid,2.0,6.5,DVP,8,0.1531984797105222,0.3846346884855223,1.7183220913576789,-0.1345848114393541,0.1,1.4,-5.093443221730221e-05,0.1301540668309754,-0.0875728808736792,1.7183220913576789,0.0761523046092184,0.1122244488977955,0.1496457931117936,1.7000088306060064,0.904761904761905,train,2
aluminum,10.0,7.0,DVP,6,0.3330768600032214,0.891129801165195,4.206897497204554,-0.2986850592587592,0.1,1.4,-0.0006116196952898,0.3005484430575845,-0.2696902922538651,4.206897497204554,-0.3110220440881763,0.0981963927855711,0.318784422618716,4.154997461682592,0.8421052631578952,train,5
dopamine,1.0,6.0,DVP,4,0.0490149591729806,0.1597374876830017,0.924587012365464,-0.047998020169696,0.1,1.4,-2.0507005881690997e-06,0.0711166984537921,-0.063320799946258,0.924587012365464,0.2529058116232465,0.0617234468937875,0.0447556398716128,0.9190776435811114,0.8333333333333366,train,0
glucose,0.1,7.0,DVP,0,0.009002294181611,0.0145385408875377,0.0592631930383487,-0.0045367993169486,0.1,1.4,8.22002760339928e-06,0.0038668867722548,-0.0048682001199262,0.0592631930383487,0.494188376753507,0.1374749498997995,0.0062469306032857,0.0557794789287061,0.884615384615387,train,3
dopamine,2.0,7.5,DVP,6,0.092871568472934,0.3083811288767795,1.7789206876811168,-0.0863606528252929,0.1,1.4,-0.0001848150023232,0.1384987211673665,-0.1434170001351597,1.7789206876811168,0.1743486973947895,0.0645290581162324,0.0890508597433114,1.76710269594567,0.9166666666666652,train,0
dopamine,0.5,6.0,DVP,8,0.0265009289929129,0.0818127081974233,0.4779880716597038,-0.0253208275065964,0.1,1.4,-7.117549565788584e-06,0.0380247322958417,-0.0334949695727463,0.4779880716597038,0.2557114228456913,0.0617234468937875,0.0229692012667857,0.4730876402654237,1.0,train,0
glucose,0.1,8.0,DVP,1,0.0090703682085499,0.0147430348061314,0.0612146210737921,-0.0029236814131112,0.1,1.4,3.8619872174419125e-06,0.0044591123547374,-0.0042799809748351,0.0612146210737921,0.4689378757515029,0.1374749498997995,0.0063765147815683,0.0578957178054372,0.884615384615387,train,3
dopamine,0.5,7.0,DVP,7,0.0258409758949817,0.0856208410732665,0.4900447314530222,-0.027302936889774,0.1,1.4,-3.2032895805027326e-05,0.043244540014521,-0.032604670790088,0.4900447314530222,0.1967935871743487,0.0645290581162325,0.0246981590064019,0.4874248912455065,0.7692307692307687,train,0
uric_acid,1.0,7.0,DVP,4,0.0567203192502888,0.1588995616348033,0.7863202403847626,-0.0489086751691221,0.1,1.4,-2.1603402179249943e-06,0.0535470119928317,-0.0506425134280416,0.7863202403847626,0.3482965931863727,0.0869739478957914,0.0536932783850276,0.7779765747260401,0.7222222222222218,train,1
ascorbic_acid,0.2,7.0,DVP,7,0.0187167985610201,0.0442078846606089,0.2027063945466621,-0.0113715051052111,0.1,1.4,-1.615474387772764e-05,0.0129599616829534,-0.0139546762111914,0.2027063945466621,0.0565130260521041,0.1094188376753507,0.0168698277662869,0.1997618809373135,0.9499999999999992,train,2
dopamine,1.0,6.0,DVP,1,0.048345004938165,0.1598227740029935,0.9237606236023972,-0.0446655896951257,0.1,1.4,-2.1359238079405803e-06,0.0827117176828313,-0.0702664629312384,0.9237606236023972,0.2585170340681363,0.0617234468937875,0.0449611793337912,0.9181952033252296,0.8333333333333306,train,0
glucose,1.0,7.0,DVP,4,0.0636880242198093,0.1345484620237955,0.5428074226621856,-0.0442383690801114,0.1,1.4,6.033134247102681e-06,0.0415447902798376,-0.0387721940604496,0.5428074226621856,0.4997995991983969,0.1374749498997995,0.0581391920257657,0.5303334184101103,0.8148148148148133,train,3
