sample_id,method,mixture_size,combination_id,combination,pH,seed,dopamine_concentration,uric_acid_concentration,ascorbic_acid_concentration,glucose_concentration,copper_concentration,aluminum_concentration
275,DPV,2,13,uric_acid+copper,8.0,1000317,0.0,1.0,0.0,0.0,0.2,0.0
276,DPV,2,13,uric_acid+copper,6.0,1000318,0.0,0.5,0.0,0.0,0.1,0.0
277,DPV,2,13,uric_acid+copper,6.0,1000319,0.0,2.0,0.0,0.0,2.0,0.0
278,DPV,2,13,uric_acid+copper,6.0,1000320,0.0,5.0,0.0,0.0,0.5,0.0
279,DPV,2,13,uric_acid+copper,7.5,1000321,0.0,2.0,0.0,0.0,2.0,0.0
280,DPV,2,13,uric_acid+copper,7.5,1000322,0.0,0.1,0.0,0.0,2.0,0.0
281,DPV,2,14,uric_acid+aluminum,7.0,1000323,0.0,0.1,0.0,0.0,0.0,2.0
282,DPV,2,14,uric_acid+aluminum,6.5,1000324,0.0,2.0,0.0,0.0,0.0,0.2
283,DPV,2,14,uric_acid+aluminum,6.0,1000325,0.0,0.2,0.0,0.0,0.0,2.0
284,DPV,2,14,uric_acid+aluminum,7.0,1000326,0.0,0.5,0.0,0.0,0.0,2.0
285,DPV,2,14,uric_acid+aluminum,6.5,1000327,0.0,0.1,0.0,0.0,0.0,0.2
286,DPV,2,14,uric_acid+aluminum,7.0,1000328,0.0,0.2,0.0,0.0,0.0,5.0
287,DPV,2,14,uric_acid+aluminum,7.5,1000329,0.0,2.0,0.0,0.0,0.0,5.0
288,DPV,2,14,uric_acid+aluminum,8.0,1000330,0.0,1.0,0.0,0.0,0.0,0.5
289,DPV,2,14,uric_acid+aluminum,7.0,1000331,0.0,5.0,0.0,0.0,0.0,5.0
290,DPV,2,14,uric_acid+aluminum,6.0,1000332,0.0,1.0,0.0,0.0,0.0,2.0
291,DPV,2,14,uric_acid+aluminum,6.5,1000333,0.0,0.2,0.0,0.0,0.0,5.0
292,DPV,2,14,uric_acid+aluminum,8.0,1000334,0.0,0.5,0.0,0.0,0.0,2.0
293,DPV,2,14,uric_acid+aluminum,7.0,1000335,0.0,0.1,0.0,0.0,0.0,0.1
294,DPV,2,14,uric_acid+aluminum,7.5,1000336,0.0,1.0,0.0,0.0,0.0,0.5
295,DPV,2,14,uric_acid+aluminum,7.0,1000337,0.0,0.1,0.0,0.0,0.0,1.0
296,DPV,2,14,uric_acid+aluminum,6.0,1000338,0.0,0.5,0.0,0.0,0.0,0.2
297,DPV,2,14,uric_acid+aluminum,8.0,1000339,0.0,5.0,0.0,0.0,0.0,5.0
298,DPV,2,14,uric_acid+aluminum,7.5,1000340,0.0,0.1,0.0,0.0,0.0,0.5
299,DPV,2,14,uric_acid+aluminum,8.0,1000341,0.0,0.5,0.0,0.0,0.0,1.0
300,DPV,2,14,uric_acid+aluminum,8.0,1000342,0.0,5.0,0.0,0.0,0.0,0.5
301,DPV,2,15,ascorbic_acid+glucose,6.5,1000343,0.0,0.0,0.2,5.0,0.0,0.0
302,DPV,2,15,ascorbic_acid+glucose,6.5,1000344,0.0,0.0,1.0,0.5,0.0,0.0
303,DPV,2,15,ascorbic_acid+glucose,6.5,1000345,0.0,0.0,5.0,1.0,0.0,0.0
304,DPV,2,15,ascorbic_acid+glucose,8.0,1000346,0.0,0.0,0.5,5.0,0.0,0.0
305,DPV,2,15,ascorbic_acid+glucose,7.0,1000347,0.0,0.0,2.0,5.0,0.0,0.0
306,DPV,2,15,ascorbic_acid+glucose,7.0,1000348,0.0,0.0,1.0,0.1,0.0,0.0
307,DPV,2,15,ascorbic_acid+glucose,8.0,1000349,0.0,0.0,2.0,0.1,0.0,0.0
308,DPV,2,15,ascorbic_acid+glucose,7.5,1000350,0.0,0.0,0.5,0.5,0.0,0.0
309,DPV,2,15,ascorbic_acid+glucose,8.0,1000351,0.0,0.0,0.2,1.0,0.0,0.0
310,DPV,2,15,ascorbic_acid+glucose,8.0,1000352,0.0,0.0,2.0,5.0,0.0,0.0
311,DPV,2,15,ascorbic_acid+glucose,6.0,1000353,0.0,0.0,1.0,5.0,0.0,0.0
312,DPV,2,15,ascorbic_acid+glucose,6.5,1000354,0.0,0.0,0.1,0.5,0.0,0.0
313,DPV,2,15,ascorbic_acid+glucose,7.5,1000355,0.0,0.0,0.5,0.2,0.0,0.0
314,DPV,2,15,ascorbic_acid+glucose,8.0,1000356,0.0,0.0,2.0,5.0,0.0,0.0
315,DPV,2,15,ascorbic_acid+glucose,6.0,1000357,0.0,0.0,5.0,5.0,0.0,0.0
316,DPV,2,15,ascorbic_acid+glucose,6.5,1000358,0.0,0.0,0.2,2.0,0.0,0.0
317,DPV,2,15,ascorbic_acid+glucose,7.0,1000359,0.0,0.0,2.0,0.2,0.0,0.0
318,DPV,2,15,ascorbic_acid+glucose,7.5,1000360,0.0,0.0,2.0,5.0,0.0,0.0
319,DPV,2,15,ascorbic_acid+glucose,6.0,1000361,0.0,0.0,0.5,0.5,0.0,0.0
320,DPV,2,15,ascorbic_acid+glucose,7.5,1000362,0.0,0.0,2.0,0.5,0.0,0.0
321,DPV,2,16,ascorbic_acid+copper,6.5,1000363,0.0,0.0,5.0,0.0,1.0,0.0
322,DPV,2,16,ascorbic_acid+copper,6.5,1000364,0.0,0.0,1.0,0.0,0.1,0.0
323,DPV,2,16,ascorbic_acid+copper,7.0,1000365,0.0,0.0,0.1,0.0,0.2,0.0
324,DPV,2,16,ascorbic_acid+copper,7.0,1000366,0.0,0.0,1.0,0.0,2.0,0.0
325,DPV,2,16,ascorbic_acid+copper,7.5,1000367,0.0,0.0,0.1,0.0,0.2,0.0
326,DPV,2,16,ascorbic_acid+copper,6.5,1000368,0.0,0.0,0.1,0.0,1.0,0.0
327,DPV,2,16,ascorbic_acid+copper,8.0,1000369,0.0,0.0,1.0,0.0,2.0,0.0
328,DPV,2,16,ascorbic_acid+copper,6.0,1000370,0.0,0.0,1.0,0.0,2.0,0.0
329,DPV,2,16,ascorbic_acid+copper,8.0,1000371,0.0,0.0,0.5,0.0,1.0,0.0
330,DPV,2,16,ascorbic_acid+copper,6.0,1000372,0.0,0.0,0.5,0.0,0.1,0.0
331,DPV,2,16,ascorbic_acid+copper,7.5,1000373,0.0,0.0,5.0,0.0,5.0,0.0
332,DPV,2,16,ascorbic_acid+copper,6.5,1000374,0.0,0.0,0.2,0.0,1.0,0.0
333,DPV,2,16,ascorbic_acid+copper,6.5,1000375,0.0,0.0,0.2,0.0,5.0,0.0
334,DPV,2,16,ascorbic_acid+copper,6.0,1000376,0.0,0.0,5.0,0.0,2.0,0.0
335,DPV,2,16,ascorbic_acid+copper,7.5,1000377,0.0,0.0,5.0,0.0,0.1,0.0
336,DPV,2,16,ascorbic_acid+copper,6.0,1000378,0.0,0.0,1.0,0.0,0.1,0.0
337,DPV,2,16,ascorbic_acid+copper,7.5,1000379,0.0,0.0,2.0,0.0,0.1,0.0
338,DPV,2,16,ascorbic_acid+copper,7.5,1000380,0.0,0.0,2.0,0.0,2.0,0.0
339,DPV,2,16,ascorbic_acid+copper,8.0,1000381,0.0,0.0,0.5,0.0,5.0,0.0
340,DPV,2,16,ascorbic_acid+copper,7.5,1000382,0.0,0.0,0.1,0.0,2.0,0.0
341,DPV,2,17,ascorbic_acid+aluminum,6.5,1000383,0.0,0.0,0.5,0.0,0.0,5.0
342,DPV,2,17,ascorbic_acid+aluminum,7.5,1000384,0.0,0.0,0.1,0.0,0.0,5.0
343,DPV,2,17,ascorbic_acid+aluminum,8.0,1000385,0.0,0.0,5.0,0.0,0.0,0.1
344,DPV,2,17,ascorbic_acid+aluminum,6.5,1000386,0.0,0.0,5.0,0.0,0.0,2.0
345,DPV,2,17,ascorbic_acid+aluminum,6.0,1000387,0.0,0.0,0.1,0.0,0.0,1.0
346,DPV,2,17,ascorbic_acid+aluminum,8.0,1000388,0.0,0.0,0.5,0.0,0.0,2.0
347,DPV,2,17,ascorbic_acid+aluminum,6.0,1000389,0.0,0.0,0.2,0.0,0.0,1.0
348,DPV,2,17,ascorbic_acid+aluminum,7.0,1000390,0.0,0.0,5.0,0.0,0.0,5.0
349,DPV,2,17,ascorbic_acid+aluminum,6.5,1000391,0.0,0.0,2.0,0.0,0.0,1.0
350,DPV,2,17,ascorbic_acid+aluminum,6.0,1000392,0.0,0.0,0.1,0.0,0.0,2.0
351,DPV,2,17,ascorbic_acid+aluminum,7.5,1000393,0.0,0.0,0.5,0.0,0.0,5.0
352,DPV,2,17,ascorbic_acid+aluminum,6.0,1000394,0.0,0.0,2.0,0.0,0.0,0.5
353,DPV,2,17,ascorbic_acid+aluminum,7.5,1000395,0.0,0.0,1.0,0.0,0.0,0.2
354,DPV,2,17,ascorbic_acid+aluminum,7.5,1000396,0.0,0.0,0.2,0.0,0.0,0.5
355,DPV,2,17,ascorbic_acid+aluminum,6.0,1000397,0.0,0.0,0.1,0.0,0.0,0.1
356,DPV,2,17,ascorbic_acid+aluminum,6.0,1000398,0.0,0.0,0.1,0.0,0.0,0.5
357,DPV,2,17,ascorbic_acid+aluminum,7.5,1000399,0.0,0.0,0.2,0.0,0.0,2.0
358,DPV,2,17,ascorbic_acid+aluminum,7.0,1000400,0.0,0.0,0.2,0.0,0.0,0.1
359,DPV,2,17,ascorbic_acid+aluminum,6.0,1000401,0.0,0.0,0.1,0.0,0.0,5.0
360,DPV,2,17,ascorbic_acid+aluminum,8.0,1000402,0.0,0.0,0.5,0.0,0.0,1.0
361,DPV,2,18,glucose+copper,6.5,1000403,0.0,0.0,0.0,0.2,1.0,0.0
362,DPV,2,18,glucose+copper,6.0,1000404,0.0,0.0,0.0,0.1,5.0,0.0
363,DPV,2,18,glucose+copper,8.0,1000405,0.0,0.0,0.0,0.1,5.0,0.0
364,DPV,2,18,glucose+copper,6.0,1000406,0.0,0.0,0.0,5.0,0.1,0.0
365,DPV,2,18,glucose+copper,7.0,1000407,0.0,0.0,0.0,2.0,0.5,0.0
366,DPV,2,18,glucose+copper,8.0,1000408,0.0,0.0,0.0,2.0,0.5,0.0
367,DPV,2,18,glucose+copper,7.0,1000409,0.0,0.0,0.0,0.5,1.0,0.0
368,DPV,2,18,glucose+copper,7.0,1000410,0.0,0.0,0.0,1.0,0.1,0.0
369,DPV,2,18,glucose+copper,6.5,1000411,0.0,0.0,0.0,5.0,0.1,0.0
370,DPV,2,18,glucose+copper,6.0,1000412,0.0,0.0,0.0,5.0,1.0,0.0
371,DPV,2,18,glucose+copper,7.0,1000413,0.0,0.0,0.0,2.0,0.2,0.0
372,DPV,2,18,glucose+copper,8.0,1000414,0.0,0.0,0.0,0.5,0.2,0.0
373,DPV,2,18,glucose+copper,6.0,1000415,0.0,0.0,0.0,0.5,0.1,0.0
374,DPV,2,18,glucose+copper,8.0,1000416,0.0,0.0,0.0,2.0,0.1,0.0
375,DPV,2,18,glucose+copper,7.0,1000417,0.0,0.0,0.0,0.2,0.1,0.0
376,DPV,2,18,glucose+copper,7.0,1000418,0.0,0.0,0.0,5.0,0.2,0.0
377,DPV,2,18,glucose+copper,6.0,1000419,0.0,0.0,0.0,2.0,0.2,0.0
378,DPV,2,18,glucose+copper,7.5,1000420,0.0,0.0,0.0,0.1,1.0,0.0
379,DPV,2,18,glucose+copper,6.0,1000421,0.0,0.0,0.0,0.5,2.0,0.0
380,DPV,2,18,glucose+copper,6.5,1000422,0.0,0.0,0.0,0.2,5.0,0.0
381,DPV,2,19,glucose+aluminum,7.5,1000423,0.0,0.0,0.0,0.2,0.0,2.0
382,DPV,2,19,glucose+aluminum,6.0,1000424,0.0,0.0,0.0,0.2,0.0,1.0
383,DPV,2,19,glucose+aluminum,7.0,1000425,0.0,0.0,0.0,0.2,0.0,5.0
384,DPV,2,19,glucose+aluminum,7.0,1000426,0.0,0.0,0.0,5.0,0.0,0.2
385,DPV,2,19,glucose+aluminum,6.0,1000427,0.0,0.0,0.0,0.5,0.0,2.0
386,DPV,2,19,glucose+aluminum,6.5,1000428,0.0,0.0,0.0,5.0,0.0,0.1
387,DPV,2,19,glucose+aluminum,6.5,1000429,0.0,0.0,0.0,0.5,0.0,0.5
388,DPV,2,19,glucose+aluminum,7.5,1000430,0.0,0.0,0.0,0.1,0.0,1.0
389,DPV,2,19,glucose+aluminum,8.0,1000431,0.0,0.0,0.0,2.0,0.0,1.0
390,DPV,2,19,glucose+aluminum,8.0,1000432,0.0,0.0,0.0,1.0,0.0,1.0
391,DPV,2,19,glucose+aluminum,6.0,1000433,0.0,0.0,0.0,5.0,0.0,5.0
392,DPV,2,19,glucose+aluminum,6.0,1000434,0.0,0.0,0.0,1.0,0.0,0.5
393,DPV,2,19,glucose+aluminum,6.0,1000435,0.0,0.0,0.0,1.0,0.0,5.0
394,DPV,2,19,glucose+aluminum,7.0,1000436,0.0,0.0,0.0,2.0,0.0,2.0
395,DPV,2,19,glucose+aluminum,6.0,1000437,0.0,0.0,0.0,0.1,0.0,5.0
396,DPV,2,19,glucose+aluminum,6.5,1000438,0.0,0.0,0.0,0.1,0.0,5.0
397,DPV,2,19,glucose+aluminum,8.0,1000439,0.0,0.0,0.0,0.5,0.0,1.0
398,DPV,2,19,glucose+aluminum,8.0,1000440,0.0,0.0,0.0,0.2,0.0,2.0
399,DPV,2,19,glucose+aluminum,8.0,1000441,0.0,0.0,0.0,0.5,0.0,0.2
400,DPV,2,19,glucose+aluminum,6.5,1000442,0.0,0.0,0.0,0.1,0.0,2.0
401,DPV,2,20,copper+aluminum,7.5,1000443,0.0,0.0,0.0,0.0,5.0,1.0
402,DPV,2,20,copper+aluminum,7.5,1000444,0.0,0.0,0.0,0.0,5.0,2.0
403,DPV,2,20,copper+aluminum,6.0,1000445,0.0,0.0,0.0,0.0,5.0,0.1
404,DPV,2,20,copper+aluminum,7.0,1000446,0.0,0.0,0.0,0.0,2.0,1.0
405,DPV,2,20,copper+aluminum,7.0,1000447,0.0,0.0,0.0,0.0,5.0,0.5
406,DPV,2,20,copper+aluminum,6.5,1000448,0.0,0.0,0.0,0.0,1.0,5.0
407,DPV,2,20,copper+aluminum,7.5,1000449,0.0,0.0,0.0,0.0,0.2,0.2
408,DPV,2,20,copper+aluminum,7.5,1000450,0.0,0.0,0.0,0.0,1.0,5.0
409,DPV,2,20,copper+aluminum,7.0,1000451,0.0,0.0,0.0,0.0,0.1,0.1
410,DPV,2,20,copper+aluminum,7.5,1000452,0.0,0.0,0.0,0.0,1.0,0.2
411,DPV,2,20,copper+aluminum,7.5,1000453,0.0,0.0,0.0,0.0,1.0,1.0
412,DPV,2,20,copper+aluminum,7.0,1000454,0.0,0.0,0.0,0.0,5.0,0.5
413,DPV,2,20,copper+aluminum,6.5,1000455,0.0,0.0,0.0,0.0,0.1,0.1
414,DPV,2,20,copper+aluminum,7.5,1000456,0.0,0.0,0.0,0.0,0.2,5.0
415,DPV,2,20,copper+aluminum,7.5,1000457,0.0,0.0,0.0,0.0,0.5,2.0
416,DPV,2,20,copper+aluminum,8.0,1000458,0.0,0.0,0.0,0.0,0.2,1.0
417,DPV,2,20,copper+aluminum,6.0,1000459,0.0,0.0,0.0,0.0,0.1,0.5
418,DPV,2,20,copper+aluminum,7.0,1000460,0.0,0.0,0.0,0.0,0.1,5.0
419,DPV,2,20,copper+aluminum,8.0,1000461,0.0,0.0,0.0,0.0,0.2,0.2
420,DPV,2,20,copper+aluminum,7.0,1000462,0.0,0.0,0.0,0.0,5.0,2.0
421,DPV,3,21,dopamine+uric_acid+ascorbic_acid,8.0,1000463,2.0,1.0,1.0,0.0,0.0,0.0
422,DPV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,1000464,2.0,0.1,0.5,0.0,0.0,0.0
423,DPV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,1000465,1.0,2.0,0.5,0.0,0.0,0.0
424,DPV,3,21,dopamine+uric_acid+ascorbic_acid,7.5,1000466,5.0,2.0,0.2,0.0,0.0,0.0
425,DPV,3,21,dopamine+uric_acid+ascorbic_acid,6.5,1000467,1.0,0.5,5.0,0.0,0.0,0.0
426,DPV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,1000468,0.1,0.5,0.1,0.0,0.0,0.0
427,DPV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,1000469,0.2,5.0,5.0,0.0,0.0,0.0
428,DPV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,1000470,2.0,0.5,0.2,0.0,0.0,0.0
429,DPV,3,21,dopamine+uric_acid+ascorbic_acid,8.0,1000471,0.2,0.1,0.1,0.0,0.0,0.0
430,DPV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,1000472,1.0,0.2,1.0,0.0,0.0,0.0
431,DPV,3,21,dopamine+uric_acid+ascorbic_acid,7.5,1000473,0.2,1.0,0.1,0.0,0.0,0.0
432,DPV,3,21,dopamine+uric_acid+ascorbic_acid,8.0,1000474,2.0,1.0,0.5,0.0,0.0,0.0
433,DPV,3,21,dopamine+uric_acid+ascorbic_acid,7.5,1000475,0.1,1.0,0.1,0.0,0.0,0.0
434,DPV,3,21,dopamine+uric_acid+ascorbic_acid,6.5,1000476,0.1,1.0,0.1,0.0,0.0,0.0
435,DPV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,1000477,0.2,0.1,0.2,0.0,0.0,0.0
436,DPV,3,21,dopamine+uric_acid+ascorbic_acid,7.5,1000478,1.0,1.0,0.1,0.0,0.0,0.0
437,DPV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,1000479,5.0,2.0,0.5,0.0,0.0,0.0
438,DPV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,1000480,0.1,1.0,5.0,0.0,0.0,0.0
439,DPV,3,21,dopamine+uric_acid+ascorbic_acid,6.5,1000481,2.0,5.0,2.0,0.0,0.0,0.0
440,DPV,3,21,dopamine+uric_acid+ascorbic_acid,8.0,1000482,2.0,0.5,0.1,0.0,0.0,0.0
441,DPV,3,22,dopamine+uric_acid+glucose,6.5,1000483,0.1,2.0,0.0,2.0,0.0,0.0
442,DPV,3,22,dopamine+uric_acid+glucose,6.0,1000484,2.0,0.1,0.0,0.1,0.0,0.0
443,DPV,3,22,dopamine+uric_acid+glucose,7.5,1000485,0.1,5.0,0.0,2.0,0.0,0.0
444,DPV,3,22,dopamine+uric_acid+glucose,6.0,1000486,1.0,0.2,0.0,2.0,0.0,0.0
445,DPV,3,22,dopamine+uric_acid+glucose,8.0,1000487,0.2,0.1,0.0,0.5,0.0,0.0
446,DPV,3,22,dopamine+uric_acid+glucose,8.0,1000488,1.0,0.1,0.0,5.0,0.0,0.0
447,DPV,3,22,dopamine+uric_acid+glucose,8.0,1000489,1.0,2.0,0.0,2.0,0.0,0.0
448,DPV,3,22,dopamine+uric_acid+glucose,8.0,1000490,1.0,0.2,0.0,2.0,0.0,0.0
449,DPV,3,22,dopamine+uric_acid+glucose,6.5,1000491,5.0,1.0,0.0,5.0,0.0,0.0
450,DPV,3,22,dopamine+uric_acid+glucose,6.5,1000492,1.0,5.0,0.0,2.0,0.0,0.0
451,DPV,3,22,dopamine+uric_acid+glucose,6.5,1000493,5.0,0.5,0.0,0.5,0.0,0.0
452,DPV,3,22,dopamine+uric_acid+glucose,7.0,1000494,0.1,5.0,0.0,0.2,0.0,0.0
453,DPV,3,22,dopamine+uric_acid+glucose,8.0,1000495,5.0,2.0,0.0,5.0,0.0,0.0
454,DPV,3,22,dopamine+uric_acid+glucose,7.5,1000496,1.0,0.5,0.0,0.5,0.0,0.0
455,DPV,3,22,dopamine+uric_acid+glucose,7.5,1000497,0.2,0.5,0.0,2.0,0.0,0.0
456,DPV,3,22,dopamine+uric_acid+glucose,8.0,1000498,0.1,2.0,0.0,0.2,0.0,0.0
457,DPV,3,22,dopamine+uric_acid+glucose,7.5,1000499,0.1,2.0,0.0,5.0,0.0,0.0
458,DPV,3,22,dopamine+uric_acid+glucose,6.5,1000500,1.0,5.0,0.0,1.0,0.0,0.0
459,DPV,3,22,dopamine+uric_acid+glucose,7.0,1000501,2.0,0.2,0.0,5.0,0.0,0.0
460,DPV,3,22,dopamine+uric_acid+glucose,7.0,1000502,2.0,2.0,0.0,0.1,0.0,0.0
461,DPV,3,23,dopamine+uric_acid+copper,6.0,1000503,0.5,0.1,0.0,0.0,1.0,0.0
462,DPV,3,23,dopamine+uric_acid+copper,7.5,1000504,1.0,0.5,0.0,0.0,2.0,0.0
463,DPV,3,23,dopamine+uric_acid+copper,7.5,1000505,5.0,5.0,0.0,0.0,5.0,0.0
464,DPV,3,23,dopamine+uric_acid+copper,7.5,1000506,1.0,0.5,0.0,0.0,2.0,0.0
465,DPV,3,23,dopamine+uric_acid+copper,7.0,1000507,2.0,5.0,0.0,0.0,0.5,0.0
466,DPV,3,23,dopamine+uric_acid+copper,7.5,1000508,2.0,2.0,0.0,0.0,2.0,0.0
467,DPV,3,23,dopamine+uric_acid+copper,8.0,1000509,5.0,0.1,0.0,0.0,0.5,0.0
468,DPV,3,23,dopamine+uric_acid+copper,7.0,1000510,2.0,1.0,0.0,0.0,0.2,0.0
469,DPV,3,23,dopamine+uric_acid+copper,7.0,1000511,0.5,1.0,0.0,0.0,5.0,0.0
470,DPV,3,23,dopamine+uric_acid+copper,6.0,1000512,1.0,2.0,0.0,0.0,0.5,0.0
471,DPV,3,23,dopamine+uric_acid+copper,7.5,1000513,0.1,5.0,0.0,0.0,0.5,0.0
472,DPV,3,23,dopamine+uric_acid+copper,8.0,1000514,0.1,0.2,0.0,0.0,5.0,0.0
473,DPV,3,23,dopamine+uric_acid+copper,7.5,1000515,0.1,1.0,0.0,0.0,0.2,0.0
474,DPV,3,23,dopamine+uric_acid+copper,8.0,1000516,0.5,2.0,0.0,0.0,0.5,0.0
475,DPV,3,23,dopamine+uric_acid+copper,8.0,1000517,2.0,5.0,0.0,0.0,0.2,0.0
476,DPV,3,23,dopamine+uric_acid+copper,7.5,1000518,5.0,0.2,0.0,0.0,0.1,0.0
477,DPV,3,23,dopamine+uric_acid+copper,7.0,1000519,0.5,2.0,0.0,0.0,1.0,0.0
478,DPV,3,23,dopamine+uric_acid+copper,6.0,1000520,0.2,0.1,0.0,0.0,0.1,0.0
479,DPV,3,23,dopamine+uric_acid+copper,6.0,1000521,2.0,5.0,0.0,0.0,1.0,0.0
480,DPV,3,23,dopamine+uric_acid+copper,6.5,1000522,0.1,2.0,0.0,0.0,0.5,0.0
481,DPV,3,24,dopamine+uric_acid+aluminum,7.0,1000523,5.0,2.0,0.0,0.0,0.0,0.2
482,DPV,3,24,dopamine+uric_acid+aluminum,7.5,1000524,1.0,5.0,0.0,0.0,0.0,1.0
483,DPV,3,24,dopamine+uric_acid+aluminum,7.0,1000525,1.0,0.1,0.0,0.0,0.0,5.0
484,DPV,3,24,dopamine+uric_acid+aluminum,6.0,1000526,0.5,1.0,0.0,0.0,0.0,5.0
485,DPV,3,24,dopamine+uric_acid+aluminum,6.5,1000527,0.1,5.0,0.0,0.0,0.0,1.0
486,DPV,3,24,dopamine+uric_acid+aluminum,8.0,1000528,1.0,0.2,0.0,0.0,0.0,0.2
487,DPV,3,24,dopamine+uric_acid+aluminum,8.0,1000529,0.2,2.0,0.0,0.0,0.0,2.0
488,DPV,3,24,dopamine+uric_acid+aluminum,6.5,1000530,2.0,0.1,0.0,0.0,0.0,0.5
489,DPV,3,24,dopamine+uric_acid+aluminum,8.0,1000531,1.0,0.2,0.0,0.0,0.0,1.0
490,DPV,3,24,dopamine+uric_acid+aluminum,7.5,1000532,0.5,0.5,0.0,0.0,0.0,0.2
491,DPV,3,24,dopamine+uric_acid+aluminum,8.0,1000533,1.0,2.0,0.0,0.0,0.0,5.0
492,DPV,3,24,dopamine+uric_acid+aluminum,8.0,1000534,0.1,0.1,0.0,0.0,0.0,0.2
493,DPV,3,24,dopamine+uric_acid+aluminum,7.5,1000535,0.5,1.0,0.0,0.0,0.0,0.5
494,DPV,3,24,dopamine+uric_acid+aluminum,6.5,1000536,5.0,5.0,0.0,0.0,0.0,0.5
495,DPV,3,24,dopamine+uric_acid+aluminum,7.5,1000537,5.0,0.5,0.0,0.0,0.0,1.0
496,DPV,3,24,dopamine+uric_acid+aluminum,6.5,1000538,0.2,1.0,0.0,0.0,0.0,1.0
497,DPV,3,24,dopamine+uric_acid+aluminum,6.5,1000539,2.0,1.0,0.0,0.0,0.0,0.2
498,DPV,3,24,dopamine+uric_acid+aluminum,7.5,1000540,1.0,1.0,0.0,0.0,0.0,0.5
499,DPV,3,24,dopamine+uric_acid+aluminum,7.0,1000541,5.0,0.1,0.0,0.0,0.0,0.5
500,DPV,3,24,dopamine+uric_acid+aluminum,7.0,1000542,0.1,1.0,0.0,0.0,0.0,1.0
501,DPV,3,25,dopamine+ascorbic_acid+glucose,6.5,1000543,5.0,0.0,0.1,5.0,0.0,0.0
502,DPV,3,25,dopamine+ascorbic_acid+glucose,7.0,1000544,2.0,0.0,0.1,2.0,0.0,0.0
503,DPV,3,25,dopamine+ascorbic_acid+glucose,6.0,1000545,2.0,0.0,5.0,2.0,0.0,0.0
504,DPV,3,25,dopamine+ascorbic_acid+glucose,7.5,1000546,1.0,0.0,5.0,5.0,0.0,0.0
505,DPV,3,25,dopamine+ascorbic_acid+glucose,7.0,1000547,0.2,0.0,5.0,1.0,0.0,0.0
506,DPV,3,25,dopamine+ascorbic_acid+glucose,8.0,1000548,5.0,0.0,0.5,5.0,0.0,0.0
507,DPV,3,25,dopamine+ascorbic_acid+glucose,7.0,1000549,0.5,0.0,0.5,2.0,0.0,0.0
508,DPV,3,25,dopamine+ascorbic_acid+glucose,7.0,1000550,0.2,0.0,0.1,0.5,0.0,0.0
509,DPV,3,25,dopamine+ascorbic_acid+glucose,6.0,1000551,0.5,0.0,0.1,0.1,0.0,0.0
510,DPV,3,25,dopamine+ascorbic_acid+glucose,6.0,1000552,5.0,0.0,0.1,0.1,0.0,0.0
511,DPV,3,25,dopamine+ascorbic_acid+glucose,6.5,1000553,0.2,0.0,0.5,5.0,0.0,0.0
512,DPV,3,25,dopamine+ascorbic_acid+glucose,6.5,1000554,0.1,0.0,0.5,2.0,0.0,0.0
513,DPV,3,25,dopamine+ascorbic_acid+glucose,6.5,1000555,1.0,0.0,0.5,1.0,0.0,0.0
514,DPV,3,25,dopamine+ascorbic_acid+glucose,6.5,1000556,2.0,0.0,0.5,2.0,0.0,0.0
515,DPV,3,25,dopamine+ascorbic_acid+glucose,7.5,1000557,2.0,0.0,1.0,1.0,0.0,0.0
516,DPV,3,25,dopamine+ascorbic_acid+glucose,6.0,1000558,2.0,0.0,2.0,2.0,0.0,0.0
517,DPV,3,25,dopamine+ascorbic_acid+glucose,6.5,1000559,5.0,0.0,0.2,2.0,0.0,0.0
518,DPV,3,25,dopamine+ascorbic_acid+glucose,6.0,1000560,1.0,0.0,0.1,0.2,0.0,0.0
519,DPV,3,25,dopamine+ascorbic_acid+glucose,6.5,1000561,2.0,0.0,0.1,0.1,0.0,0.0
520,DPV,3,25,dopamine+ascorbic_acid+glucose,7.5,1000562,2.0,0.0,2.0,2.0,0.0,0.0
521,DPV,3,26,dopamine+ascorbic_acid+copper,6.0,1000563,0.1,0.0,0.5,0.0,1.0,0.0
522,DPV,3,26,dopamine+ascorbic_acid+copper,6.5,1000564,0.2,0.0,5.0,0.0,1.0,0.0
523,DPV,3,26,dopamine+ascorbic_acid+copper,6.0,1000565,0.2,0.0,0.5,0.0,1.0,0.0
524,DPV,3,26,dopamine+ascorbic_acid+copper,8.0,1000566,0.2,0.0,1.0,0.0,0.2,0.0
525,DPV,3,26,dopamine+ascorbic_acid+copper,7.5,1000567,1.0,0.0,0.5,0.0,2.0,0.0
526,DPV,3,26,dopamine+ascorbic_acid+copper,6.5,1000568,5.0,0.0,5.0,0.0,2.0,0.0
