sample_id,method,mixture_size,combination_id,combination,pH,seed,dopamine_concentration,uric_acid_concentration,ascorbic_acid_concentration,glucose_concentration,copper_concentration,aluminum_concentration
275,SWV,2,13,uric_acid+copper,6.0,2000317,0.0,0.2,0.0,0.0,5.0,0.0
276,SWV,2,13,uric_acid+copper,8.0,2000318,0.0,1.0,0.0,0.0,5.0,0.0
277,SWV,2,13,uric_acid+copper,8.0,2000319,0.0,1.0,0.0,0.0,2.0,0.0
278,SWV,2,13,uric_acid+copper,7.0,2000320,0.0,0.2,0.0,0.0,1.0,0.0
279,SWV,2,13,uric_acid+copper,7.5,2000321,0.0,5.0,0.0,0.0,5.0,0.0
280,SWV,2,13,uric_acid+copper,6.5,2000322,0.0,5.0,0.0,0.0,0.5,0.0
281,SWV,2,14,uric_acid+aluminum,7.5,2000323,0.0,2.0,0.0,0.0,0.0,1.0
282,SWV,2,14,uric_acid+aluminum,7.0,2000324,0.0,2.0,0.0,0.0,0.0,5.0
283,SWV,2,14,uric_acid+aluminum,8.0,2000325,0.0,0.2,0.0,0.0,0.0,5.0
284,SWV,2,14,uric_acid+aluminum,6.0,2000326,0.0,5.0,0.0,0.0,0.0,2.0
285,SWV,2,14,uric_acid+aluminum,6.0,2000327,0.0,0.5,0.0,0.0,0.0,0.5
286,SWV,2,14,uric_acid+aluminum,8.0,2000328,0.0,0.1,0.0,0.0,0.0,0.2
287,SWV,2,14,uric_acid+aluminum,6.5,2000329,0.0,0.2,0.0,0.0,0.0,0.1
288,SWV,2,14,uric_acid+aluminum,6.5,2000330,0.0,5.0,0.0,0.0,0.0,1.0
289,SWV,2,14,uric_acid+aluminum,7.5,2000331,0.0,0.1,0.0,0.0,0.0,0.5
290,SWV,2,14,uric_acid+aluminum,6.0,2000332,0.0,1.0,0.0,0.0,0.0,5.0
291,SWV,2,14,uric_acid+aluminum,7.0,2000333,0.0,0.2,0.0,0.0,0.0,0.2
292,SWV,2,14,uric_acid+aluminum,6.5,2000334,0.0,0.5,0.0,0.0,0.0,1.0
293,SWV,2,14,uric_acid+aluminum,6.0,2000335,0.0,0.5,0.0,0.0,0.0,1.0
294,SWV,2,14,uric_acid+aluminum,8.0,2000336,0.0,1.0,0.0,0.0,0.0,0.5
295,SWV,2,14,uric_acid+aluminum,6.0,2000337,0.0,0.2,0.0,0.0,0.0,1.0
296,SWV,2,14,uric_acid+aluminum,6.0,2000338,0.0,1.0,0.0,0.0,0.0,0.5
297,SWV,2,14,uric_acid+aluminum,7.5,2000339,0.0,1.0,0.0,0.0,0.0,0.1
298,SWV,2,14,uric_acid+aluminum,8.0,2000340,0.0,2.0,0.0,0.0,0.0,0.1
299,SWV,2,14,uric_acid+aluminum,6.0,2000341,0.0,5.0,0.0,0.0,0.0,5.0
300,SWV,2,14,uric_acid+aluminum,7.5,2000342,0.0,1.0,0.0,0.0,0.0,0.5
301,SWV,2,15,ascorbic_acid+glucose,7.0,2000343,0.0,0.0,2.0,0.1,0.0,0.0
302,SWV,2,15,ascorbic_acid+glucose,8.0,2000344,0.0,0.0,2.0,0.1,0.0,0.0
303,SWV,2,15,ascorbic_acid+glucose,6.0,2000345,0.0,0.0,0.2,1.0,0.0,0.0
304,SWV,2,15,ascorbic_acid+glucose,8.0,2000346,0.0,0.0,0.5,0.2,0.0,0.0
305,SWV,2,15,ascorbic_acid+glucose,7.5,2000347,0.0,0.0,0.1,0.5,0.0,0.0
306,SWV,2,15,ascorbic_acid+glucose,8.0,2000348,0.0,0.0,5.0,0.5,0.0,0.0
307,SWV,2,15,ascorbic_acid+glucose,6.5,2000349,0.0,0.0,1.0,0.2,0.0,0.0
308,SWV,2,15,ascorbic_acid+glucose,8.0,2000350,0.0,0.0,0.2,0.1,0.0,0.0
309,SWV,2,15,ascorbic_acid+glucose,7.5,2000351,0.0,0.0,1.0,5.0,0.0,0.0
310,SWV,2,15,ascorbic_acid+glucose,6.0,2000352,0.0,0.0,1.0,0.2,0.0,0.0
311,SWV,2,15,ascorbic_acid+glucose,8.0,2000353,0.0,0.0,5.0,1.0,0.0,0.0
312,SWV,2,15,ascorbic_acid+glucose,7.5,2000354,0.0,0.0,0.2,0.1,0.0,0.0
313,SWV,2,15,ascorbic_acid+glucose,6.5,2000355,0.0,0.0,1.0,1.0,0.0,0.0
314,SWV,2,15,ascorbic_acid+glucose,7.0,2000356,0.0,0.0,0.2,0.2,0.0,0.0
315,SWV,2,15,ascorbic_acid+glucose,6.5,2000357,0.0,0.0,0.2,0.5,0.0,0.0
316,SWV,2,15,ascorbic_acid+glucose,7.0,2000358,0.0,0.0,0.1,5.0,0.0,0.0
317,SWV,2,15,ascorbic_acid+glucose,8.0,2000359,0.0,0.0,2.0,1.0,0.0,0.0
318,SWV,2,15,ascorbic_acid+glucose,8.0,2000360,0.0,0.0,5.0,1.0,0.0,0.0
319,SWV,2,15,ascorbic_acid+glucose,6.5,2000361,0.0,0.0,0.5,1.0,0.0,0.0
320,SWV,2,15,ascorbic_acid+glucose,8.0,2000362,0.0,0.0,2.0,1.0,0.0,0.0
321,SWV,2,16,ascorbic_acid+copper,7.0,2000363,0.0,0.0,0.2,0.0,0.1,0.0
322,SWV,2,16,ascorbic_acid+copper,7.5,2000364,0.0,0.0,0.2,0.0,0.1,0.0
323,SWV,2,16,ascorbic_acid+copper,7.5,2000365,0.0,0.0,0.1,0.0,1.0,0.0
324,SWV,2,16,ascorbic_acid+copper,7.0,2000366,0.0,0.0,2.0,0.0,1.0,0.0
325,SWV,2,16,ascorbic_acid+copper,7.0,2000367,0.0,0.0,0.5,0.0,0.1,0.0
326,SWV,2,16,ascorbic_acid+copper,7.0,2000368,0.0,0.0,2.0,0.0,0.2,0.0
327,SWV,2,16,ascorbic_acid+copper,8.0,2000369,0.0,0.0,2.0,0.0,0.5,0.0
328,SWV,2,16,ascorbic_acid+copper,6.5,2000370,0.0,0.0,0.5,0.0,0.5,0.0
329,SWV,2,16,ascorbic_acid+copper,6.5,2000371,0.0,0.0,2.0,0.0,5.0,0.0
330,SWV,2,16,ascorbic_acid+copper,6.5,2000372,0.0,0.0,0.2,0.0,5.0,0.0
331,SWV,2,16,ascorbic_acid+copper,6.0,2000373,0.0,0.0,2.0,0.0,0.5,0.0
332,SWV,2,16,ascorbic_acid+copper,6.5,2000374,0.0,0.0,5.0,0.0,0.5,0.0
333,SWV,2,16,ascorbic_acid+copper,6.0,2000375,0.0,0.0,2.0,0.0,0.5,0.0
334,SWV,2,16,ascorbic_acid+copper,6.0,2000376,0.0,0.0,0.1,0.0,1.0,0.0
335,SWV,2,16,ascorbic_acid+copper,7.5,2000377,0.0,0.0,0.5,0.0,0.2,0.0
336,SWV,2,16,ascorbic_acid+copper,6.0,2000378,0.0,0.0,5.0,0.0,1.0,0.0
337,SWV,2,16,ascorbic_acid+copper,7.0,2000379,0.0,0.0,0.5,0.0,2.0,0.0
338,SWV,2,16,ascorbic_acid+copper,7.5,2000380,0.0,0.0,1.0,0.0,0.1,0.0
339,SWV,2,16,ascorbic_acid+copper,7.5,2000381,0.0,0.0,5.0,0.0,1.0,0.0
340,SWV,2,16,ascorbic_acid+copper,7.0,2000382,0.0,0.0,5.0,0.0,2.0,0.0
341,SWV,2,17,ascorbic_acid+aluminum,6.0,2000383,0.0,0.0,5.0,0.0,0.0,2.0
342,SWV,2,17,ascorbic_acid+aluminum,8.0,2000384,0.0,0.0,0.5,0.0,0.0,0.1
343,SWV,2,17,ascorbic_acid+aluminum,8.0,2000385,0.0,0.0,0.5,0.0,0.0,0.1
344,SWV,2,17,ascorbic_acid+aluminum,7.5,2000386,0.0,0.0,5.0,0.0,0.0,1.0
345,SWV,2,17,ascorbic_acid+aluminum,6.0,2000387,0.0,0.0,0.2,0.0,0.0,5.0
346,SWV,2,17,ascorbic_acid+aluminum,6.0,2000388,0.0,0.0,0.2,0.0,0.0,0.1
347,SWV,2,17,ascorbic_acid+aluminum,6.5,2000389,0.0,0.0,1.0,0.0,0.0,5.0
348,SWV,2,17,ascorbic_acid+aluminum,6.0,2000390,0.0,0.0,0.1,0.0,0.0,2.0
349,SWV,2,17,ascorbic_acid+aluminum,8.0,2000391,0.0,0.0,0.1,0.0,0.0,0.2
350,SWV,2,17,ascorbic_acid+aluminum,6.5,2000392,0.0,0.0,5.0,0.0,0.0,1.0
351,SWV,2,17,ascorbic_acid+aluminum,6.5,2000393,0.0,0.0,0.5,0.0,0.0,2.0
352,SWV,2,17,ascorbic_acid+aluminum,8.0,2000394,0.0,0.0,1.0,0.0,0.0,1.0
353,SWV,2,17,ascorbic_acid+aluminum,8.0,2000395,0.0,0.0,0.5,0.0,0.0,0.2
354,SWV,2,17,ascorbic_acid+aluminum,6.5,2000396,0.0,0.0,0.1,0.0,0.0,1.0
355,SWV,2,17,ascorbic_acid+aluminum,6.5,2000397,0.0,0.0,0.1,0.0,0.0,5.0
356,SWV,2,17,ascorbic_acid+aluminum,7.0,2000398,0.0,0.0,1.0,0.0,0.0,0.2
357,SWV,2,17,ascorbic_acid+aluminum,7.5,2000399,0.0,0.0,1.0,0.0,0.0,0.2
358,SWV,2,17,ascorbic_acid+aluminum,8.0,2000400,0.0,0.0,5.0,0.0,0.0,1.0
359,SWV,2,17,ascorbic_acid+aluminum,8.0,2000401,0.0,0.0,0.5,0.0,0.0,0.5
360,SWV,2,17,ascorbic_acid+aluminum,8.0,2000402,0.0,0.0,2.0,0.0,0.0,1.0
361,SWV,2,18,glucose+copper,6.0,2000403,0.0,0.0,0.0,5.0,0.1,0.0
362,SWV,2,18,glucose+copper,6.5,2000404,0.0,0.0,0.0,1.0,2.0,0.0
363,SWV,2,18,glucose+copper,7.0,2000405,0.0,0.0,0.0,0.2,0.1,0.0
364,SWV,2,18,glucose+copper,6.0,2000406,0.0,0.0,0.0,0.5,5.0,0.0
365,SWV,2,18,glucose+copper,6.5,2000407,0.0,0.0,0.0,5.0,5.0,0.0
366,SWV,2,18,glucose+copper,6.0,2000408,0.0,0.0,0.0,0.5,1.0,0.0
367,SWV,2,18,glucose+copper,8.0,2000409,0.0,0.0,0.0,2.0,0.2,0.0
368,SWV,2,18,glucose+copper,6.0,2000410,0.0,0.0,0.0,0.5,0.1,0.0
369,SWV,2,18,glucose+copper,6.0,2000411,0.0,0.0,0.0,1.0,1.0,0.0
370,SWV,2,18,glucose+copper,6.0,2000412,0.0,0.0,0.0,0.1,0.2,0.0
371,SWV,2,18,glucose+copper,6.0,2000413,0.0,0.0,0.0,0.2,2.0,0.0
372,SWV,2,18,glucose+copper,7.0,2000414,0.0,0.0,0.0,0.1,0.1,0.0
373,SWV,2,18,glucose+copper,6.5,2000415,0.0,0.0,0.0,0.2,2.0,0.0
374,SWV,2,18,glucose+copper,8.0,2000416,0.0,0.0,0.0,0.2,2.0,0.0
375,SWV,2,18,glucose+copper,6.5,2000417,0.0,0.0,0.0,0.5,1.0,0.0
376,SWV,2,18,glucose+copper,7.0,2000418,0.0,0.0,0.0,0.2,0.2,0.0
377,SWV,2,18,glucose+copper,7.5,2000419,0.0,0.0,0.0,2.0,0.1,0.0
378,SWV,2,18,glucose+copper,7.5,2000420,0.0,0.0,0.0,5.0,5.0,0.0
379,SWV,2,18,glucose+copper,7.5,2000421,0.0,0.0,0.0,0.1,0.5,0.0
380,SWV,2,18,glucose+copper,6.5,2000422,0.0,0.0,0.0,0.2,0.5,0.0
381,SWV,2,19,glucose+aluminum,7.0,2000423,0.0,0.0,0.0,2.0,0.0,0.1
382,SWV,2,19,glucose+aluminum,8.0,2000424,0.0,0.0,0.0,2.0,0.0,0.5
383,SWV,2,19,glucose+aluminum,8.0,2000425,0.0,0.0,0.0,5.0,0.0,0.1
384,SWV,2,19,glucose+aluminum,7.5,2000426,0.0,0.0,0.0,0.2,0.0,0.1
385,SWV,2,19,glucose+aluminum,7.5,2000427,0.0,0.0,0.0,0.2,0.0,0.2
386,SWV,2,19,glucose+aluminum,8.0,2000428,0.0,0.0,0.0,0.2,0.0,1.0
387,SWV,2,19,glucose+aluminum,7.5,2000429,0.0,0.0,0.0,5.0,0.0,0.5
388,SWV,2,19,glucose+aluminum,8.0,2000430,0.0,0.0,0.0,0.5,0.0,5.0
389,SWV,2,19,glucose+aluminum,6.0,2000431,0.0,0.0,0.0,5.0,0.0,1.0
390,SWV,2,19,glucose+aluminum,6.5,2000432,0.0,0.0,0.0,0.1,0.0,1.0
391,SWV,2,19,glucose+aluminum,6.0,2000433,0.0,0.0,0.0,0.2,0.0,2.0
392,SWV,2,19,glucose+aluminum,6.0,2000434,0.0,0.0,0.0,0.5,0.0,1.0
393,SWV,2,19,glucose+aluminum,7.0,2000435,0.0,0.0,0.0,0.1,0.0,0.2
394,SWV,2,19,glucose+aluminum,6.5,2000436,0.0,0.0,0.0,0.1,0.0,0.2
395,SWV,2,19,glucose+aluminum,7.0,2000437,0.0,0.0,0.0,2.0,0.0,1.0
396,SWV,2,19,glucose+aluminum,7.0,2000438,0.0,0.0,0.0,0.1,0.0,2.0
397,SWV,2,19,glucose+aluminum,7.5,2000439,0.0,0.0,0.0,1.0,0.0,0.1
398,SWV,2,19,glucose+aluminum,8.0,2000440,0.0,0.0,0.0,0.1,0.0,1.0
399,SWV,2,19,glucose+aluminum,8.0,2000441,0.0,0.0,0.0,0.5,0.0,5.0
400,SWV,2,19,glucose+aluminum,6.5,2000442,0.0,0.0,0.0,0.5,0.0,1.0
401,SWV,2,20,copper+aluminum,6.5,2000443,0.0,0.0,0.0,0.0,5.0,1.0
402,SWV,2,20,copper+aluminum,7.5,2000444,0.0,0.0,0.0,0.0,5.0,2.0
403,SWV,2,20,copper+aluminum,6.0,2000445,0.0,0.0,0.0,0.0,2.0,0.2
404,SWV,2,20,copper+aluminum,7.0,2000446,0.0,0.0,0.0,0.0,2.0,5.0
405,SWV,2,20,copper+aluminum,7.0,2000447,0.0,0.0,0.0,0.0,0.2,2.0
406,SWV,2,20,copper+aluminum,6.0,2000448,0.0,0.0,0.0,0.0,0.1,0.1
407,SWV,2,20,copper+aluminum,7.5,2000449,0.0,0.0,0.0,0.0,5.0,0.1
408,SWV,2,20,copper+aluminum,6.5,2000450,0.0,0.0,0.0,0.0,1.0,5.0
409,SWV,2,20,copper+aluminum,6.0,2000451,0.0,0.0,0.0,0.0,0.1,0.1
410,SWV,2,20,copper+aluminum,7.5,2000452,0.0,0.0,0.0,0.0,0.5,2.0
411,SWV,2,20,copper+aluminum,6.0,2000453,0.0,0.0,0.0,0.0,5.0,0.1
412,SWV,2,20,copper+aluminum,7.5,2000454,0.0,0.0,0.0,0.0,0.1,0.2
413,SWV,2,20,copper+aluminum,6.0,2000455,0.0,0.0,0.0,0.0,2.0,0.1
414,SWV,2,20,copper+aluminum,7.0,2000456,0.0,0.0,0.0,0.0,0.2,0.2
415,SWV,2,20,copper+aluminum,8.0,2000457,0.0,0.0,0.0,0.0,2.0,1.0
416,SWV,2,20,copper+aluminum,6.5,2000458,0.0,0.0,0.0,0.0,0.1,2.0
417,SWV,2,20,copper+aluminum,7.5,2000459,0.0,0.0,0.0,0.0,5.0,5.0
418,SWV,2,20,copper+aluminum,7.5,2000460,0.0,0.0,0.0,0.0,0.5,0.5
419,SWV,2,20,copper+aluminum,8.0,2000461,0.0,0.0,0.0,0.0,0.5,5.0
420,SWV,2,20,copper+aluminum,6.0,2000462,0.0,0.0,0.0,0.0,2.0,0.2
421,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.5,2000463,0.5,1.0,1.0,0.0,0.0,0.0
422,SWV,3,21,dopamine+uric_acid+ascorbic_acid,8.0,2000464,0.5,1.0,0.1,0.0,0.0,0.0
423,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.5,2000465,5.0,1.0,0.5,0.0,0.0,0.0
424,SWV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,2000466,0.2,0.5,0.5,0.0,0.0,0.0
425,SWV,3,21,dopamine+uric_acid+ascorbic_acid,8.0,2000467,0.2,5.0,2.0,0.0,0.0,0.0
426,SWV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,2000468,0.1,5.0,5.0,0.0,0.0,0.0
427,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000469,1.0,1.0,0.1,0.0,0.0,0.0
428,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000470,1.0,0.5,1.0,0.0,0.0,0.0
429,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000471,0.5,2.0,0.2,0.0,0.0,0.0
430,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000472,5.0,0.1,5.0,0.0,0.0,0.0
431,SWV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,2000473,0.1,5.0,2.0,0.0,0.0,0.0
432,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000474,1.0,5.0,0.5,0.0,0.0,0.0
433,SWV,3,21,dopamine+uric_acid+ascorbic_acid,8.0,2000475,2.0,5.0,0.1,0.0,0.0,0.0
434,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000476,5.0,2.0,2.0,0.0,0.0,0.0
435,SWV,3,21,dopamine+uric_acid+ascorbic_acid,6.5,2000477,1.0,0.5,0.2,0.0,0.0,0.0
436,SWV,3,21,dopamine+uric_acid+ascorbic_acid,8.0,2000478,1.0,0.2,1.0,0.0,0.0,0.0
437,SWV,3,21,dopamine+uric_acid+ascorbic_acid,6.0,2000479,0.2,5.0,0.1,0.0,0.0,0.0
438,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000480,5.0,2.0,2.0,0.0,0.0,0.0
439,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000481,5.0,0.5,0.5,0.0,0.0,0.0
440,SWV,3,21,dopamine+uric_acid+ascorbic_acid,7.0,2000482,2.0,1.0,2.0,0.0,0.0,0.0
441,SWV,3,22,dopamine+uric_acid+glucose,8.0,2000483,0.2,2.0,0.0,0.1,0.0,0.0
442,SWV,3,22,dopamine+uric_acid+glucose,7.0,2000484,0.1,0.1,0.0,0.1,0.0,0.0
443,SWV,3,22,dopamine+uric_acid+glucose,8.0,2000485,0.1,5.0,0.0,0.5,0.0,0.0
444,SWV,3,22,dopamine+uric_acid+glucose,6.0,2000486,1.0,0.1,0.0,1.0,0.0,0.0
445,SWV,3,22,dopamine+uric_acid+glucose,7.5,2000487,5.0,2.0,0.0,0.5,0.0,0.0
446,SWV,3,22,dopamine+uric_acid+glucose,7.0,2000488,1.0,5.0,0.0,2.0,0.0,0.0
447,SWV,3,22,dopamine+uric_acid+glucose,6.5,2000489,0.2,5.0,0.0,5.0,0.0,0.0
448,SWV,3,22,dopamine+uric_acid+glucose,6.5,2000490,1.0,0.5,0.0,0.1,0.0,0.0
449,SWV,3,22,dopamine+uric_acid+glucose,7.5,2000491,0.2,0.1,0.0,1.0,0.0,0.0
450,SWV,3,22,dopamine+uric_acid+glucose,7.5,2000492,0.1,2.0,0.0,0.1,0.0,0.0
451,SWV,3,22,dopamine+uric_acid+glucose,7.5,2000493,0.2,0.5,0.0,0.5,0.0,0.0
452,SWV,3,22,dopamine+uric_acid+glucose,6.0,2000494,1.0,5.0,0.0,1.0,0.0,0.0
453,SWV,3,22,dopamine+uric_acid+glucose,7.0,2000495,0.5,5.0,0.0,2.0,0.0,0.0
454,SWV,3,22,dopamine+uric_acid+glucose,8.0,2000496,5.0,5.0,0.0,0.2,0.0,0.0
455,SWV,3,22,dopamine+uric_acid+glucose,6.0,2000497,2.0,2.0,0.0,5.0,0.0,0.0
456,SWV,3,22,dopamine+uric_acid+glucose,7.0,2000498,1.0,2.0,0.0,1.0,0.0,0.0
457,SWV,3,22,dopamine+uric_acid+glucose,7.0,2000499,5.0,0.2,0.0,0.2,0.0,0.0
458,SWV,3,22,dopamine+uric_acid+glucose,8.0,2000500,2.0,0.5,0.0,1.0,0.0,0.0
459,SWV,3,22,dopamine+uric_acid+glucose,6.5,2000501,5.0,0.2,0.0,2.0,0.0,0.0
460,SWV,3,22,dopamine+uric_acid+glucose,7.0,2000502,0.2,1.0,0.0,2.0,0.0,0.0
461,SWV,3,23,dopamine+uric_acid+copper,7.5,2000503,0.2,0.2,0.0,0.0,0.1,0.0
462,SWV,3,23,dopamine+uric_acid+copper,6.0,2000504,0.2,0.5,0.0,0.0,0.1,0.0
463,SWV,3,23,dopamine+uric_acid+copper,8.0,2000505,2.0,0.5,0.0,0.0,2.0,0.0
464,SWV,3,23,dopamine+uric_acid+copper,8.0,2000506,5.0,0.1,0.0,0.0,2.0,0.0
465,SWV,3,23,dopamine+uric_acid+copper,7.5,2000507,0.2,0.5,0.0,0.0,5.0,0.0
466,SWV,3,23,dopamine+uric_acid+copper,7.5,2000508,0.2,0.2,0.0,0.0,1.0,0.0
467,SWV,3,23,dopamine+uric_acid+copper,7.5,2000509,1.0,0.1,0.0,0.0,1.0,0.0
468,SWV,3,23,dopamine+uric_acid+copper,7.5,2000510,1.0,2.0,0.0,0.0,0.1,0.0
469,SWV,3,23,dopamine+uric_acid+copper,8.0,2000511,0.1,5.0,0.0,0.0,2.0,0.0
470,SWV,3,23,dopamine+uric_acid+copper,7.0,2000512,5.0,0.5,0.0,0.0,0.1,0.0
471,SWV,3,23,dopamine+uric_acid+copper,7.0,2000513,0.2,5.0,0.0,0.0,0.2,0.0
472,SWV,3,23,dopamine+uric_acid+copper,7.5,2000514,0.2,0.2,0.0,0.0,1.0,0.0
473,SWV,3,23,dopamine+uric_acid+copper,6.0,2000515,0.5,5.0,0.0,0.0,1.0,0.0
474,SWV,3,23,dopamine+uric_acid+copper,8.0,2000516,0.2,1.0,0.0,0.0,0.2,0.0
475,SWV,3,23,dopamine+uric_acid+copper,7.5,2000517,0.1,5.0,0.0,0.0,2.0,0.0
476,SWV,3,23,dopamine+uric_acid+copper,7.5,2000518,5.0,2.0,0.0,0.0,0.2,0.0
477,SWV,3,23,dopamine+uric_acid+copper,6.5,2000519,2.0,5.0,0.0,0.0,2.0,0.0
478,SWV,3,23,dopamine+uric_acid+copper,6.5,2000520,0.1,5.0,0.0,0.0,1.0,0.0
479,SWV,3,23,dopamine+uric_acid+copper,7.0,2000521,0.2,0.2,0.0,0.0,0.2,0.0
480,SWV,3,23,dopamine+uric_acid+copper,7.5,2000522,2.0,0.1,0.0,0.0,5.0,0.0
481,SWV,3,24,dopamine+uric_acid+aluminum,7.5,2000523,5.0,0.2,0.0,0.0,0.0,1.0
482,SWV,3,24,dopamine+uric_acid+aluminum,7.5,2000524,0.1,2.0,0.0,0.0,0.0,2.0
483,SWV,3,24,dopamine+uric_acid+aluminum,8.0,2000525,1.0,2.0,0.0,0.0,0.0,2.0
484,SWV,3,24,dopamine+uric_acid+aluminum,8.0,2000526,5.0,0.5,0.0,0.0,0.0,0.2
485,SWV,3,24,dopamine+uric_acid+aluminum,7.5,2000527,0.1,0.1,0.0,0.0,0.0,0.2
486,SWV,3,24,dopamine+uric_acid+aluminum,6.5,2000528,5.0,5.0,0.0,0.0,0.0,2.0
487,SWV,3,24,dopamine+uric_acid+aluminum,7.0,2000529,2.0,0.1,0.0,0.0,0.0,0.2
488,SWV,3,24,dopamine+uric_acid+aluminum,7.0,2000530,0.2,5.0,0.0,0.0,0.0,1.0
489,SWV,3,24,dopamine+uric_acid+aluminum,7.5,2000531,5.0,0.2,0.0,0.0,0.0,0.1
490,SWV,3,24,dopamine+uric_acid+aluminum,8.0,2000532,0.1,0.2,0.0,0.0,0.0,1.0
491,SWV,3,24,dopamine+uric_acid+aluminum,6.5,2000533,0.5,0.1,0.0,0.0,0.0,0.2
492,SWV,3,24,dopamine+uric_acid+aluminum,7.0,2000534,1.0,5.0,0.0,0.0,0.0,5.0
493,SWV,3,24,dopamine+uric_acid+aluminum,6.0,2000535,2.0,0.2,0.0,0.0,0.0,1.0
494,SWV,3,24,dopamine+uric_acid+aluminum,7.5,2000536,1.0,0.1,0.0,0.0,0.0,1.0
495,SWV,3,24,dopamine+uric_acid+aluminum,7.0,2000537,0.2,0.5,0.0,0.0,0.0,1.0
496,SWV,3,24,dopamine+uric_acid+aluminum,7.0,2000538,2.0,0.1,0.0,0.0,0.0,0.2
497,SWV,3,24,dopamine+uric_acid+aluminum,7.0,2000539,0.1,0.5,0.0,0.0,0.0,0.2
498,SWV,3,24,dopamine+uric_acid+aluminum,6.5,2000540,5.0,0.2,0.0,0.0,0.0,0.2
499,SWV,3,24,dopamine+uric_acid+aluminum,7.0,2000541,5.0,0.1,0.0,0.0,0.0,0.2
500,SWV,3,24,dopamine+uric_acid+aluminum,7.5,2000542,0.2,0.2,0.0,0.0,0.0,0.2
501,SWV,3,25,dopamine+ascorbic_acid+glucose,6.5,2000543,0.2,0.0,1.0,5.0,0.0,0.0
502,SWV,3,25,dopamine+ascorbic_acid+glucose,6.0,2000544,2.0,0.0,0.5,5.0,0.0,0.0
503,SWV,3,25,dopamine+ascorbic_acid+glucose,6.5,2000545,0.1,0.0,5.0,0.1,0.0,0.0
504,SWV,3,25,dopamine+ascorbic_acid+glucose,6.0,2000546,5.0,0.0,0.2,2.0,0.0,0.0
505,SWV,3,25,dopamine+ascorbic_acid+glucose,6.5,2000547,5.0,0.0,1.0,0.2,0.0,0.0
506,SWV,3,25,dopamine+ascorbic_acid+glucose,7.5,2000548,2.0,0.0,0.1,2.0,0.0,0.0
507,SWV,3,25,dopamine+ascorbic_acid+glucose,6.0,2000549,0.2,0.0,1.0,2.0,0.0,0.0
508,SWV,3,25,dopamine+ascorbic_acid+glucose,7.5,2000550,0.5,0.0,0.1,5.0,0.0,0.0
509,SWV,3,25,dopamine+ascorbic_acid+glucose,6.5,2000551,5.0,0.0,5.0,5.0,0.0,0.0
510,SWV,3,25,dopamine+ascorbic_acid+glucose,8.0,2000552,1.0,0.0,0.5,1.0,0.0,0.0
511,SWV,3,25,dopamine+ascorbic_acid+glucose,7.5,2000553,2.0,0.0,0.2,2.0,0.0,0.0
512,SWV,3,25,dopamine+ascorbic_acid+glucose,6.5,2000554,0.1,0.0,1.0,0.2,0.0,0.0
513,SWV,3,25,dopamine+ascorbic_acid+glucose,7.0,2000555,5.0,0.0,1.0,5.0,0.0,0.0
514,SWV,3,25,dopamine+ascorbic_acid+glucose,6.0,2000556,0.5,0.0,2.0,0.5,0.0,0.0
515,SWV,3,25,dopamine+ascorbic_acid+glucose,6.0,2000557,0.1,0.0,2.0,0.2,0.0,0.0
516,SWV,3,25,dopamine+ascorbic_acid+glucose,8.0,2000558,0.2,0.0,0.1,1.0,0.0,0.0
517,SWV,3,25,dopamine+ascorbic_acid+glucose,8.0,2000559,1.0,0.0,2.0,5.0,0.0,0.0
518,SWV,3,25,dopamine+ascorbic_acid+glucose,6.0,2000560,1.0,0.0,0.2,5.0,0.0,0.0
519,SWV,3,25,dopamine+ascorbic_acid+glucose,6.5,2000561,0.5,0.0,5.0,1.0,0.0,0.0
520,SWV,3,25,dopamine+ascorbic_acid+glucose,6.0,2000562,5.0,0.0,0.5,0.1,0.0,0.0
521,SWV,3,26,dopamine+ascorbic_acid+copper,6.5,2000563,0.2,0.0,0.1,0.0,0.2,0.0
522,SWV,3,26,dopamine+ascorbic_acid+copper,6.5,2000564,1.0,0.0,0.2,0.0,5.0,0.0
523,SWV,3,26,dopamine+ascorbic_acid+copper,6.5,2000565,2.0,0.0,0.1,0.0,0.5,0.0
524,SWV,3,26,dopamine+ascorbic_acid+copper,7.0,2000566,2.0,0.0,0.5,0.0,0.5,0.0
525,SWV,3,26,dopamine+ascorbic_acid+copper,6.0,2000567,0.1,0.0,2.0,0.0,1.0,0.0
526,SWV,3,26,dopamine+ascorbic_acid+copper,8.0,2000568,0.5,0.0,1.0,0.0,0.1,0.0
